,Unnamed: 0,avgAnnCount,avgDeathsPerYear,TARGET_deathRate,incidenceRate,medIncome,popEst2015,povertyPercent,studyPerCap,binnedInc,MedianAge,MedianAgeMale,MedianAgeFemale,Geography,AvgHouseholdSize,PercentMarried,PctNoHS18_24,PctHS18_24,PctSomeCol18_24,PctBachDeg18_24,PctHS25_Over,PctBachDeg25_Over,PctEmployed16_Over,PctUnemployed16_Over,PctPrivateCoverage,PctPrivateCoverageAlone,PctEmpPrivCoverage,PctPublicCoverage,PctPublicCoverageAlone,PctWhite,PctBlack,PctAsian,PctOtherRace,PctMarriedHouseholds,BirthRate
2744,2744,4415.0,1611.3138686131385,155.5,379.1,45871.0,1010025.0,18.7,202.9652731,"(45201, 48021.6]",38.0,36.5,39.7,"Pima County, Arizona",2.49,44.9,15.3,27.6,40.4,7.6,22.8,17.7,52.6,10.0,61.0,48.8,38.9,38.5,22.9,77.88384406,3.617592538,2.753828852,8.566632984,43.51071966,5.501557741
2745,2745,1342.0,489.7810218978102,133.5,330.9,49876.0,27157.0,17.6,19.67613089,"(48021.6, 51046.4]",37.6,36.9,42.4,"Pima County, Arizona",2.87,49.9,28.3,36.3,40.4,2.2,30.1,11.7,44.3,10.6,61.6,48.8,40.7,39.5,22.8,83.66344325493273,2.313187763,1.718440524,5.529386411,54.21202361,5.719536436
2746,2746,149.0,68.0,132.8,296.2,45209.0,46461.0,15.9,0.0,"(42724.4, 45201]",36.5,33.5,38.9,"Santa Cruz County, Arizona",3.04,53.1,25.2,27.5,41.4,5.9,25.3,14.6,49.1,11.3,65.0,32.7,28.0,44.6,18.8,83.66344325493273,0.350519406,0.989951777,17.06498417,53.67536949,6.643259725
2748,2748,752.0,291.0,126.8,343.0,39700.0,27157.0,22.6,44.0582548,"(37413.8, 40362.7]",41.0,39.5,35.8,"Yuma County, Arizona",2.77,55.7,20.3,32.0,40.4,2.8,25.0,12.3,46.1,13.1,51.6,37.7,31.3,41.5,26.3,83.66344325493273,2.11836226,1.297620045,15.68327036,51.63756371,6.284513403
2749,2749,383.0,139.7810218978102,182.4,468.5,38878.0,69838.0,22.1,243.4204874,"(37413.8, 40362.7]",38.9,37.2,40.1,"Greenwood County, South Carolina",2.52,44.6,19.6,26.9,40.4,9.2,29.7,15.6,51.4,12.9,65.0,42.8,38.0,39.2,23.2,83.66344325493273,2.313187763,0.736695762,1.679780998,43.55086301,4.631760644
2750,2750,101.0,49.0,205.4,422.5,33644.0,20049.0,23.8,0.0,"[22640, 34218.1]",39.7,37.6,42.4,"Hampton County, South Carolina",2.53,42.7,24.4,34.95140260766503,31.8,4.0,41.8,6.7,47.3,11.0,53.1,39.8,35.1,44.1,29.4,42.51941582,53.84164509,0.112343086,2.29570654,42.20451527,4.650635209
2752,2752,105.0,47.0,179.1,408.6,37715.0,27824.0,24.5,35.94019551,"(37413.8, 40362.7]",36.5,35.4,38.6,"Jasper County, South Carolina",2.85,44.2,25.6,40.1,40.4,5.3,36.9,10.3,5.372916101,11.9,65.0,48.8,30.3,36.3,26.5,48.99996233,43.96399111,0.625258955,4.836340352,51.63756371,6.543128895
2753,2753,349.0,162.0,189.28038760382245,474.0,45411.0,27157.0,17.4,157.2252881,"(45201, 48021.6]",41.3,39.5,42.9,"Kershaw County, South Carolina",2.58,50.1,17.9,37.9,40.4,5.2,35.3,13.0,53.2,10.5,64.3,48.8,41.2,34.6,18.8,70.94958707,24.87484455,0.49105577,1.315327955,49.1981483,5.372916101
2754,2754,396.0,160.0,167.3,425.8,45209.0,85842.0,19.7,0.0,"(42724.4, 45201]",41.6,39.4,42.4,"Kershaw County, South Carolina",2.7,47.1,22.1,37.8,40.4,4.6,34.0,14.5,50.9,9.9,61.1,48.8,40.6,37.4,20.2,73.83434035,22.79635258,0.754340844,0.822022323,48.64432727,4.939375314
2755,2755,386.0,164.0,202.6,482.9,45209.0,66623.0,21.1,15.00983144,"(37413.8, 40362.7]",40.9,39.6,42.1,"Laurens County, South Carolina",2.5,52.4,23.0,30.6,40.4,5.3,35.4,9.6,5.372916101,10.7,58.9,48.8,40.1,38.6,22.0,70.33394086,25.37468557,0.287698263,1.989787465,46.5063593,3.899127061
2756,2756,113.0,55.0,247.3,619.293955828907,31510.0,27157.0,27.8,3911.488601,"[22640, 34218.1]",40.1,35.6,44.1,"Lee County, South Carolina",2.63,34.5,24.2,43.6,40.4,3.8,39.8,8.0,41.4,14.9,53.4,38.1,33.5,46.8,26.2,32.93429392,2.313187763,0.043334597,0.157087915,38.43382929,6.288258208
2757,2757,1195.0,468.0,166.8,427.2,45209.0,281833.0,15.9,39.03020583,"(51046.4, 54545.6]",38.5,37.3,39.6,"Lexington County, South Carolina",2.54,52.4,14.9,35.9,40.4,8.3,28.0,18.7,61.1,7.5,70.4,56.2,41.2,29.3,15.3,79.93850491,14.51561661,1.570607976,1.432207506,51.01043728,5.524669383
2758,2758,77.0,27.0,159.8,421.7,38694.0,9706.0,24.6,0.0,"(37413.8, 40362.7]",51.9,48.9,56.7,"McCormick County, South Carolina",2.15,49.7,20.3,37.7,40.4,2.0,30.2,11.3,33.9,14.3,61.6,39.5,34.1,49.5,24.3,49.70186963,48.1859525,0.141485599,0.212228398,51.86110417,6.423357664
2759,2759,210.98000000000002,77.0,193.6,484.8172658652502,32283.0,31747.0,15.9,0.0,"[22640, 34218.1]",39.5,38.1,41.8,"Marion County, South Carolina",2.67,39.7,20.5,45.0,29.8,5.3,39.1,10.7,46.9,13.9,47.1,36.0,31.2,46.2,31.1,40.6969876,55.94864302,0.662169304,0.8458260390000001,39.11189162,8.279819647
2760,2760,161.0,73.0,231.1,494.7,31170.0,27494.0,31.4,0.0,"[22640, 34218.1]",39.4,36.7,43.3,"Marlboro County, South Carolina",2.5,38.6,25.1,34.7,40.4,1.0,41.0,5.5,41.7,15.5,49.8,48.8,32.6,36.3,29.5,41.29961062,50.7841246,0.267924124,1.2538849,51.63756371,6.399574544
2761,2761,198.0,89.0,185.1,426.3,42000.0,38012.0,19.4,0.0,"(40362.7, 42724.4]",40.9,39.5,42.5,"Marlboro County, South Carolina",2.55,52.4,18.6,32.1,40.4,6.4,34.9,10.7,51.9,10.2,63.4,47.5,42.1,39.3,21.5,61.70867604,30.00530645,0.644733351,5.444414964,46.41282285,5.557586837
2762,2762,498.68000000000006,182.0,172.9,476.6,39548.0,75713.0,17.5,673.5963441,"(37413.8, 40362.7]",44.3,42.6,45.8,"Oconee County, South Carolina",2.43,53.8,17.1,35.5,40.4,5.3,31.8,13.7,47.0,10.4,63.5,48.8,37.9,39.9,18.7,88.21465263,7.498432267,0.645772459,1.523702785,52.09451499,6.598098195
2763,2763,506.0,215.0,194.1,461.3,31382.0,89208.0,30.8,44.83902789,"[22640, 34218.1]",38.7,39.5,40.7,"Oconee County, South Carolina",2.63,38.1,17.1,30.7,40.4,5.7,34.8,11.7,46.7,12.8,52.0,48.8,30.6,43.0,26.0,34.31962462,61.89345846,1.024565277,0.939552857,51.63756371,6.172501823
2764,2764,609.0,216.0,165.3,470.4,45209.0,121691.0,19.5,0.0,"(40362.7, 42724.4]",35.4,33.5,37.9,"Pickens County, South Carolina",2.53,46.9,8.3,34.95140260766503,40.4,7.1,35.3,13.1,51.3,9.2,65.0,54.8,47.6,31.1,17.4,88.66671107,6.672271986,1.665778695,0.965668809,50.25982171,4.192927752
2765,2765,1591.0,580.6569343065693,184.8,455.7,49782.0,407051.0,16.1,191.62218,"(48021.6, 51046.4]",32.7,31.1,42.4,"Richland County, South Carolina",2.53,52.4,8.4,27.3,40.4,10.1,22.5,12.3,5.372916101,9.4,69.5,48.8,45.5,30.1,16.4,46.89255314,45.85636053,2.680579745,1.575525447,39.41986227,5.372916101
2766,2766,94.0,40.0,160.1,383.0,42286.0,27157.0,20.6,0.0,"(42724.4, 45201]",41.2,38.5,43.6,"Saluda County, South Carolina",2.78,47.5,25.3,39.4,40.4,4.4,39.2,8.8,50.6,9.0,65.0,39.5,33.6,38.6,22.1,62.335,26.23,0.0,0.8458260390000001,49.82292109,3.467781604
2767,2767,1456.0,579.0,181.6,458.5,45209.0,297302.0,17.7,531.4461389,"(42724.4, 45201]",38.2,36.9,39.3,"Spartanburg County, South Carolina",2.58,49.2,14.5,32.8,40.4,8.6,29.8,14.6,5.372916101,8.9,62.6,49.1,43.7,36.3,18.8,72.99306414,20.80414778,2.230119489,1.95886554,48.6859826,5.772383445
2768,2768,543.0,213.0,189.63978074484234,474.9,37906.0,107480.0,23.2,55.82433941,"(37413.8, 40362.7]",35.8,33.6,38.0,"Sumter County, South Carolina",0.026,45.0,15.6,30.8,40.4,5.3,29.2,11.8,5.372916101,12.4,65.0,48.8,41.2,39.9,18.8,83.66344325493273,2.313187763,1.294339238,0.97701736,44.40363807,6.42352298
2769,2769,176.0,79.0,207.1,466.2,37501.0,27777.0,19.6,288.0080642,"(37413.8, 40362.7]",41.0,42.5,44.6,"Union County, South Carolina",2.37,45.4,17.1,30.0,40.4,5.7,37.8,12.3,5.372916101,12.3,65.0,41.6,38.1,43.3,24.2,66.45688889,31.30666667,0.0,0.8458260390000001,42.01097206,5.461302311
2770,2770,183.0,95.0,224.8,425.2,29609.0,32535.0,28.3,0.0,"[22640, 34218.1]",41.0,39.5,43.7,"Williamsburg County, South Carolina",2.5,37.2,23.1,37.0,40.4,4.0,40.3,7.3,42.9,7.6,65.0,48.8,34.3,44.1,26.3,32.01456165,66.06594861,0.153438835,0.397135808,39.62978544,5.372916101
2771,2771,1030.0,421.0,185.8,448.5,54196.0,27157.0,14.6,47.77165151,"(42724.4, 45201]",37.9,39.5,38.7,"York County, South Carolina",2.61,53.6,13.6,28.4,49.2,8.8,27.8,20.0,60.3,8.9,71.0,58.9,41.2,27.6,15.2,75.17619421,18.92983888,1.704043719,1.238774388,53.35134297,5.197966517
2772,2772,18.0,7.0,158.3,460.2,50896.0,2733.0,10.8,0.0,"(48021.6, 51046.4]",41.8,39.4,44.0,"Aurora County, South Dakota",2.5,61.6,23.0,33.5,40.4,17.3,37.1,12.0,63.7,1.9,77.9,48.8,41.2,29.7,10.6,93.40417735,0.403078051,0.219860755,1.72224258,55.1426102,10.62992126
2773,2773,98.0,40.0,161.7,424.4,49583.0,27157.0,15.1,0.0,"(48021.6, 51046.4]",39.0,36.7,41.0,"Beadle County, South Dakota",2.5,52.4,34.7,34.95140260766503,40.4,4.8,33.3,15.6,66.0,2.9,69.8,48.8,41.2,34.6,18.8,87.89630119,2.313187763,7.7553941,1.854909731,50.25776603,6.529752501
2774,2774,16.44,6.0,170.0,399.0,34326.0,3423.0,34.8,0.0,"(34218.1, 37413.8]",41.0,29.0,42.4,"Bennett County, South Dakota",3.24,52.4,58.2,17.2,40.4,0.6,28.8,12.3,5.372916101,14.7,36.6,27.9,41.2,48.8,36.4,31.29726585,0.959860384,0.0,0.0,41.80952381,5.882352941
2775,2775,38.0,16.0,145.0,391.4,47987.0,6985.0,15.2,0.0,"(45201, 48021.6]",42.9,40.6,48.3,"Bon Homme County, South Dakota",2.23,50.0,17.8,50.0,40.4,6.9,37.5,13.7,48.0,0.9,80.7,52.9,41.2,36.3,12.2,90.43205476,0.9981463,0.550847458,0.855553971,55.04032258,11.87558907
2776,2776,123.30000000000001,45.0,162.6,415.4,45209.0,33897.0,14.1,0.0,"(51046.4, 54545.6]",26.4,26.3,26.6,"Brookings County, South Dakota",2.38,42.2,1.7,17.3,71.8,9.3,26.1,27.4,69.5,3.1,81.2,48.8,41.2,20.1,18.8,92.73739636,1.295164316,2.868728439,0.602190885,45.44421907,4.882440161
2777,2777,181.0,66.05839416058393,154.6,405.4,53150.0,38785.0,11.8,335.1811267,"(51046.4, 54545.6]",38.1,39.5,39.1,"Brown County, South Dakota",2.29,54.0,14.6,25.3,40.4,8.3,33.3,20.8,68.9,2.5,65.0,61.5,51.9,27.7,13.3,92.00735681,1.505517604,1.860220704,0.084077772,49.43735934,4.909236214
2778,2778,35.620000000000005,13.0,174.9,447.1,47224.0,5281.0,14.8,0.0,"(45201, 48021.6]",40.8,38.9,41.9,"Brule County, South Dakota",2.47,58.1,26.9,28.7,40.4,5.3,30.4,16.2,62.2,2.6,71.6,55.8,37.9,30.6,14.5,86.15384615,0.0,0.0,0.075046904,56.55539429,7.258064516
2779,2779,71.24000000000001,26.0,179.37710994016254,449.2,41446.0,10283.0,15.9,0.0,"(40362.7, 42724.4]",39.9,39.4,40.2,"Butte County, South Dakota",2.5,55.4,17.1,55.3,40.4,5.3,35.1,15.0,62.8,7.6,65.0,43.3,32.4,36.0,17.5,94.61717839,0.068013991,0.097162845,0.8458260390000001,52.14513361,2.718894009
2780,2780,54.0,24.0,181.9,455.5178753145094,41395.0,27157.0,24.0,0.0,"(40362.7, 42724.4]",37.3,35.7,42.4,"Charles Mix County, South Dakota",2.78,52.4,23.7,38.9,31.4,6.0,37.9,12.3,56.8,7.6,56.8,48.8,27.5,36.3,18.8,63.91384349,0.043294729,0.184002598,0.8458260390000001,48.94355093,6.866002215
2781,2781,24.0,10.0,138.4,429.4,48024.0,3659.0,13.8,0.0,"(48021.6, 51046.4]",44.0,42.4,47.2,"Clark County, South Dakota",2.21,55.6,31.6,30.5,40.4,0.7,37.3,15.7,5.372916101,2.8,74.9,48.8,41.2,32.1,14.4,94.89655172,0.965517241,0.8,0.8,53.49462366,6.386292835
2782,2782,46.0,21.0,170.9,393.5,43453.0,13964.0,15.9,572.9017474,"(42724.4, 45201]",41.0,25.6,24.8,"Clark County, South Dakota",2.21,36.6,3.5,22.0,40.4,5.3,35.3,23.4,63.1,6.8,74.5,48.8,49.0,24.5,13.0,90.06494897,1.484547855,2.069802298,0.8458260390000001,39.62511715,2.566452796
2783,2783,133.0,56.0,166.4,423.9,52892.0,27157.0,10.3,465.2994023,"(51046.4, 54545.6]",38.0,35.9,39.2,"Clark County, South Dakota",2.28,52.4,11.5,34.95140260766503,51.7,5.3,39.7,16.0,5.372916101,2.9,76.5,48.8,51.4,28.0,12.8,94.58378378,0.43963964,0.216216216,0.432432432,46.90799397,7.09752839
2784,2784,19.18,7.0,195.9,379.3,31420.0,4197.0,38.6,238.2654277,"[22640, 34218.1]",41.0,29.7,30.1,"Corson County, South Dakota",3.37,52.4,50.1,30.3,40.4,2.8,34.4,12.7,43.2,29.4,32.0,24.7,41.2,51.4,41.4,30.99542058,2.313187763,0.28922632,0.361532899,43.69406021,9.343715239
2785,2785,48.0,22.0,158.7,364.5,45209.0,8446.0,10.7,0.0,"(51046.4, 54545.6]",52.8,51.2,53.6,"Custer County, South Dakota",2.12,63.6,17.1,28.3,40.4,8.2,35.3,19.2,5.372916101,5.2,72.2,48.8,39.4,37.9,14.0,93.41196092,0.274005242,0.34548487,0.452704313,59.13806864,4.363636364
2786,2786,112.34,41.0,151.2,476.9,48675.0,19858.0,12.3,0.0,"(48021.6, 51046.4]",38.4,34.8,41.6,"Davison County, South Dakota",2.2,54.2,13.7,28.2,40.4,5.3,26.9,19.8,5.372916101,3.3,79.2,61.0,51.4,36.3,11.1,94.03143478,0.480113206,0.146560873,0.515489968,48.07692308,5.713596914
2787,2787,42.0,15.32846715328467,150.3,473.4,43305.0,5539.0,16.3,0.0,"(42724.4, 45201]",41.0,46.4,48.9,"Day County, South Dakota",2.15,56.2,16.8,51.3,40.4,9.9,38.8,12.7,59.1,3.9,65.0,48.8,29.9,40.7,20.4,83.66344325493273,0.0,0.462798149,0.053399786,48.91433083,8.546059933
2788,2788,21.92,8.0,113.9,395.0,51246.0,4333.0,10.1,0.0,"(51046.4, 54545.6]",44.6,39.5,45.8,"Deuel County, South Dakota",2.25,64.9,29.8,38.4,40.4,11.3,40.8,16.3,66.6,3.1,78.4,60.9,41.2,36.3,18.8,99.00944483,0.691085003,0.550847458,0.8458260390000001,57.21052632,6.575682382
2789,2789,25.0,10.0,229.8,555.7,34936.0,5685.0,27.2,0.0,"(34218.1, 37413.8]",349.2,39.5,29.3,"Dewey County, South Dakota",3.36,52.4,35.2,34.95140260766503,40.4,0.9,35.4,9.1,5.372916101,24.6,29.6,48.8,18.4,36.3,18.8,21.72432336,0.035848718,0.0,0.035848718,36.82926829,6.625097428
2790,2790,23.0,8.394160583941606,166.5,492.4,49251.0,27157.0,15.9,0.0,"(48021.6, 51046.4]",48.0,46.5,42.4,"Douglas County, South Dakota",2.22,66.0,13.8,20.7,56.9,8.5,41.1,14.0,65.3,0.4,71.7,48.8,32.0,29.5,11.1,95.62731248,0.0,0.033636058,0.0,60.49382716,7.246376812
2791,2791,29.0,11.0,162.6,407.18640201285996,57148.0,27157.0,10.5,0.0,"(54545.6, 61494.5]",46.1,39.5,46.0,"Edmunds County, South Dakota",2.3,58.8,25.4,36.4,40.4,2.8,33.9,15.6,64.5,1.8,81.2,65.3,50.8,26.6,10.9,97.21254355,0.12444002,0.398208064,0.522648084,59.58385876,4.337050805
2792,2792,61.0,25.0,187.8,515.1,42007.0,6867.0,17.0,0.0,"(40362.7, 42724.4]",52.4,39.5,53.4,"Edmunds County, South Dakota",2.14,52.3,22.4,35.1,39.1,3.4,31.0,12.3,51.2,7.6,67.4,44.2,36.6,42.9,17.6,87.05473501,1.12945265,0.79640892,1.419055893,46.80919987,6.16375345
2793,2793,17.0,6.0,146.6,432.0,46633.0,2337.0,13.2,0.0,"(45201, 48021.6]",46.9,41.6,49.5,"Faulk County, South Dakota",2.16,52.4,6.5,59.2,40.4,1.1,34.3,12.3,60.9,7.6,80.1,58.0,34.6,31.0,10.4,97.15981348,0.0,0.127172531,0.0,51.73501577,15.65656566
2794,2794,45.0,16.423357664233574,150.3,429.5,52816.0,7142.0,10.0,420.050406,"(51046.4, 54545.6]",44.8,43.2,46.9,"Faulk County, South Dakota",2.2,62.8,19.5,34.95140260766503,40.4,3.7,35.3,15.3,66.8,4.1,78.0,48.8,48.1,28.0,18.8,97.55085098,0.359762004,0.027674,0.055348001,56.46618884,9.712509713
2795,2795,35.620000000000005,13.0,169.4,521.9,36836.0,4201.0,18.3,0.0,"(34218.1, 37413.8]",41.0,39.5,49.6,"Faulk County, South Dakota",2.12,57.3,11.6,33.5,44.6,5.3,38.6,13.6,59.7,2.1,66.0,45.5,30.2,43.2,20.0,83.66344325493273,0.118315192,1.13582584,0.14197823,47.15736041,10.70422535
2796,2796,16.0,6.0,170.8,532.8,43699.0,27157.0,12.0,0.0,"(42724.4, 45201]",48.3,39.5,52.7,"Faulk County, South Dakota",2.39,66.3,23.4,31.3,40.4,0.0,37.6,16.3,5.372916101,2.5,76.0,48.8,33.8,30.3,14.1,83.66344325493273,0.38406145,0.0,0.0,63.62573099,3.205128205
2797,2797,29.0,12.0,145.4,403.4,53944.0,6047.0,10.4,0.0,"(51046.4, 54545.6]",36.1,36.0,42.4,"Hamlin County, South Dakota",2.64,66.2,19.1,52.0,40.4,3.0,43.3,15.2,66.4,2.5,79.5,64.2,47.9,26.6,12.5,97.02440655,0.11701772,0.550847458,1.086593113,65.2892562,11.43878463
2798,2798,19.0,8.0,139.20494328838083,348.6,51201.0,27157.0,10.0,0.0,"(42724.4, 45201]",48.8,47.6,51.1,"Hand County, South Dakota",2.19,58.9,21.0,30.4,40.4,4.9,33.6,17.0,64.2,1.7,79.3,58.8,36.3,32.0,9.9,83.66344325493273,0.0,0.296296296,0.0,53.31125828,3.64298725
2799,2799,13.700000000000001,5.0,200.10211440564436,501.1,61945.0,3385.0,8.1,0.0,"(61494.5, 125635]",35.5,35.4,35.9,"Hanson County, South Dakota",2.96,60.8,28.1,17.2,40.4,5.3,34.4,19.0,69.5,1.1,83.3,66.8,55.0,23.6,8.5,93.73892499,3.48493798,0.177200236,0.0,51.63756371,4.96350365
2800,2800,101.0,33.0,162.5,507.7,58340.0,17555.0,11.0,0.0,"(54545.6, 61494.5]",39.4,38.5,40.5,"Hanson County, South Dakota",2.3,54.7,17.1,36.0,40.4,18.0,27.2,22.5,69.5,3.1,65.0,48.8,41.2,26.3,18.8,83.30470629,0.755754036,0.526737662,0.8458260390000001,50.9203316,5.372916101
2801,2801,49.0,18.0,130.4,430.4,48879.0,7301.0,13.2,0.0,"(48021.6, 51046.4]",45.6,44.0,46.8,"Hutchinson County, South Dakota",2.23,57.3,26.4,28.8,40.4,4.9,32.9,19.0,5.372916101,3.0,65.0,55.9,41.2,34.9,16.0,96.3188486,2.313187763,0.05535566,0.8458260390000001,55.33650578,7.142857143
2802,2802,13.700000000000001,5.0,118.44000625167456,296.6,31922.0,3321.0,33.9,0.0,"[22640, 34218.1]",30.5,31.8,29.7,"Hutchinson County, South Dakota",3.05,47.1,44.9,28.2,40.4,6.3,32.2,14.3,51.3,17.4,43.7,32.7,23.7,43.4,30.3,83.66344325493273,0.15446401,0.494284832,1.112140871,49.90310078,5.372916101
2803,2803,14.0,6.0,161.3,451.7,48773.0,1997.0,14.9,0.0,"(48021.6, 51046.4]",47.5,44.5,49.4,"Jerauld County, South Dakota",2.31,62.3,34.5,33.3,40.4,0.0,35.3,11.5,64.8,0.9,75.5,59.6,45.9,32.7,15.8,98.37518464,0.0,0.0,0.295420975,56.66280417,10.03039514
2804,2804,45.0,15.0,165.5,577.0,51837.0,27157.0,10.1,0.0,"(51046.4, 54545.6]",46.0,45.1,47.1,"Kingsbury County, South Dakota",2.18,64.2,17.1,36.8,40.4,12.1,37.4,17.4,64.4,7.6,65.0,59.5,46.9,29.9,11.3,96.18171138,0.607009986,0.646171921,1.116115136,51.63756371,6.58436214
2805,2805,71.24000000000001,26.0,155.3,439.7,53175.0,12622.0,9.5,79.22674695,"(51046.4, 54545.6]",41.9,40.3,44.2,"Lake County, South Dakota",2.38,55.2,11.0,13.4,70.7,4.9,32.0,24.0,65.5,4.4,78.6,60.7,48.9,28.0,18.8,95.87953003,0.620552706,1.07562469,0.297865299,51.63756371,4.12979351
2806,2806,118.0,55.0,161.8,383.6,45945.0,24827.0,13.6,0.0,"(45201, 48021.6]",41.5,40.5,42.5,"Lawrence County, South Dakota",2.22,52.2,11.7,31.5,50.7,6.0,33.7,20.4,63.0,3.8,70.4,48.8,40.1,31.5,12.0,93.27246906,0.515317509,0.82369649,0.649218909,49.70554711,3.67487328
2807,2807,155.0,46.0,120.0,404.9,79857.0,52849.0,4.3,18.9218339,"(42724.4, 45201]",33.8,33.3,34.2,"Lincoln County, South Dakota",2.74,52.4,15.9,22.8,40.4,14.4,35.3,12.3,5.372916101,1.9,88.0,48.8,63.1,16.0,6.3,94.9773429,1.03460721,0.90227373,0.649637085,51.63756371,5.372916101
2808,2808,20.0,6.0,136.6,342.07664523343584,40639.0,27157.0,24.9,0.0,"(40362.7, 42724.4]",35.5,34.4,42.4,"Lincoln County, South Dakota",2.74,52.4,32.0,32.0,28.8,7.3,36.5,13.4,60.1,7.4,55.0,48.8,32.5,34.7,20.7,57.72739119,0.0,0.99035705,0.0,51.63756371,5.548037889
2809,2809,33.0,17.0,202.5,448.1,57741.0,5599.0,10.0,0.0,"(54545.6, 61494.5]",42.8,41.0,43.9,"McCook County, South Dakota",2.37,59.8,15.0,28.7,40.4,6.0,33.2,12.3,5.372916101,2.1,80.6,61.2,45.9,29.0,18.8,96.77534295,0.37413148,0.550847458,0.783894531,56.99067909,7.191448008
2810,2810,13.0,5.0,113.72796284719121,284.8,38469.0,2415.0,17.0,0.0,"(37413.8, 40362.7]",52.1,50.3,54.3,"McCook County, South Dakota",1.89,52.0,17.1,34.95140260766503,40.4,20.8,30.2,13.1,53.1,6.7,73.8,49.2,35.0,36.3,11.9,93.41581971,0.220945647,0.353513036,0.0,50.04955401,15.3125
2811,2811,27.0,14.0,187.6,415.7,50155.0,4769.0,12.0,0.0,"(48021.6, 51046.4]",42.6,39.1,45.3,"Marshall County, South Dakota",2.52,50.2,17.1,26.3,40.4,2.0,31.8,16.0,63.4,0.7,65.0,60.9,42.0,27.4,12.1,85.76898532,2.313187763,0.04254414,2.105934907,51.10481586,6.659012629
2812,2812,109.0,39.78102189781021,147.9,408.2,54771.0,26986.0,10.4,0.0,"(54545.6, 61494.5]",36.2,34.3,42.4,"Meade County, South Dakota",2.42,61.8,17.4,28.1,40.4,3.0,32.3,17.5,62.5,7.6,73.4,48.8,40.5,29.1,13.2,90.31879004,1.842234942,0.993139002,0.8458260390000001,58.5480978,5.372916101
2813,2813,11.0,5.0,240.1,601.2635616438356,34237.0,2050.0,33.2,0.0,"(34218.1, 37413.8]",32.0,32.9,31.7,"Mellette County, South Dakota",3.04,42.1,50.3,27.2,40.4,5.3,38.7,12.9,51.6,12.0,35.6,48.8,17.7,52.8,18.8,39.35762224,0.0,0.550847458,0.0,41.62962963,8.374384236
2814,2814,21.92,8.0,169.95302313119586,425.6,49159.0,2236.0,12.4,0.0,"(48021.6, 51046.4]",43.5,41.4,46.0,"Miner County, South Dakota",2.24,60.6,19.5,35.0,40.4,14.6,39.1,17.7,65.9,4.1,75.8,55.5,42.7,32.9,14.8,83.66344325493273,0.954032958,0.550847458,0.8458260390000001,54.47316103,10.3626943
2815,2815,840.0,312.0,184.3,503.1,55107.0,185197.0,15.9,1150.126622,"(54545.6, 61494.5]",34.8,34.0,35.6,"Minnehaha County, South Dakota",2.5,49.5,17.1,31.2,45.8,9.5,29.3,12.3,70.9,7.6,76.5,48.8,54.9,25.4,12.4,86.76610298,4.198567133,1.784377061,2.18227135,47.33818078,6.112105642
2816,2816,32.0,14.0,166.0,403.5,53654.0,27157.0,15.9,0.0,"(51046.4, 54545.6]",40.7,39.9,42.2,"Moody County, South Dakota",2.5,56.0,22.4,17.7,40.4,16.0,33.8,18.0,67.6,6.1,71.7,53.5,40.0,31.6,15.9,83.66344325493273,0.760987731,1.692809442,0.559093027,52.1074226,10.9939759
2817,2817,494.0,187.0,159.7,399.9241599105396,48379.0,108702.0,14.1,450.7736748,"(48021.6, 51046.4]",37.1,35.8,38.7,"Pennington County, South Dakota",2.46,49.9,12.9,31.0,40.4,5.7,28.1,18.6,5.372916101,4.8,69.1,50.9,40.2,32.9,18.8,83.66344325493273,1.282933497,1.081208465,0.623085262,47.95056395,5.830321072
2818,2818,20.0,11.0,209.6,426.4,39936.0,3019.0,15.9,0.0,"(37413.8, 40362.7]",49.9,50.5,49.3,"Pennington County, South Dakota",2.21,59.7,18.5,34.8,40.4,8.1,37.6,13.4,5.372916101,4.5,72.1,52.9,33.1,33.9,13.0,96.71251258,0.10063737,0.0,0.16772895,54.28790199,10.27131783
2819,2819,21.92,8.0,145.7,411.7,52758.0,2320.0,11.0,0.0,"(51046.4, 54545.6]",52.5,52.8,52.2,"Potter County, South Dakota",2.11,58.5,32.3,10.8,40.4,0.0,40.7,12.3,60.0,7.6,77.2,48.8,37.3,34.5,12.3,93.23797139,0.0,1.473775466,0.0,51.89393939,5.80474934
2820,2820,47.0,25.0,179.9,365.5,45911.0,10311.0,20.4,0.0,"(45201, 48021.6]",39.2,39.0,39.3,"Roberts County, South Dakota",2.74,45.6,29.6,35.8,40.4,3.6,37.5,11.2,57.3,7.6,56.7,42.0,41.2,36.8,21.2,59.92440395,0.416747432,0.096918007,0.048459004,46.49507119,7.142857143
2821,2821,17.0,5.0,208.20842636420468,521.4,46281.0,27157.0,14.7,0.0,"(45201, 48021.6]",46.8,45.5,42.4,"Roberts County, South Dakota",2.09,61.8,6.8,23.9,40.4,5.3,38.8,12.6,65.3,7.6,78.6,48.8,49.1,28.5,12.1,98.76015391,0.0,0.171013254,0.342026507,57.18283582,5.0
2822,2822,38.0,13.86861313868613,153.9,385.3996757058988,48125.0,6524.0,11.7,0.0,"(48021.6, 51046.4]",43.8,39.5,45.0,"Spink County, South Dakota",2.41,52.4,24.9,39.7,40.4,6.8,36.4,17.1,5.372916101,1.1,69.9,53.8,36.4,34.9,18.3,95.78386606,0.426179604,0.0,1.065449011,50.96921323,7.28
